name,latitude_deg,longitude_deg
River View Airpark,47.8997,-119.8962
Silverbird Airport,47.516998,-117.534742
Cutty Field,48.84246,-122.514315
Radial Flyer Airport,47.894449,-117.440007
Graves Field Heliport,47.658056,-122.298333
Reed Airport,47.523012,-117.537982
Kiwi Air Heliport,46.42658,-117.058209
Maletti Hill LZ Heliport,48.036383,-123.324233
Skid Row Seaplane Base,46.422447,-117.080953
US Border Patrol Blaine Heliport,48.975661,-122.721298
Lockwood Dry Coulee Airport,48.368734,-119.616582
Michair Airport,46.177333,-123.385
Fire District 3 Heliport,46.524478,-122.471422
Area 55 David C Smith Heliport,48.14405,-119.6787
Diablo Heliport,48.713753,-121.141187
Rocky Bay Airport,47.355222,-122.790278
Building Care EMS Helistop,47.66189,-122.283311
Hill Airport,46.841,-117.056281
Wantoat Airport,-6.1325,146.4677778
Wuvulu Island Airport,-1.736111111,142.8366667
Wuzhou Xijiang Airport,23.40316,111.09331
Deer Creek Farm Airport,38.47079849,-79.80059814
Lee Massey Airport,38.12929916,-81.05370331
St Mary's Hospital Heliport,38.43119812,-82.40039825
Lee Norse Nr 2 Heliport,37.78340149,-81.11650085
Beckley ARH Hospital Heliport,37.799476,-81.167706
Va Medical Center Heliport,39.41590118,-77.91329956
Lost Mountain Airport,39.28509903,-78.73829651
State Police Heliport,38.38259888,-81.75959778
Island Airport,38.220557,-81.528844
Mike Ferrell Field,37.55889,-81.350616
Peterstown Airport,37.40119934,-80.80729675
Swope Farm Airport,37.566502,-81.619301
Mallory Airport,38.33509827,-81.73179626
Minnick's Heliport,38.57089996,-82.06240082
Walker I Heliport,38.22790146,-81.53289795
Gerstell Farms Airport,39.48339844,-78.92639923
Cng Division 4 Heliport,39.27310181,-80.37889862
Michaels Farms Airport,39.39339828,-78.15579987
Miller Field,39.40840149,-79.01360321
Moore Field,39.44864,-79.692989
Wetzel County Hospital Heliport,39.681186,-80.848705
Needwood Farm Airport,39.329756,-77.796221
Green Landings Airport,39.5746994,-77.97149658
Louis Bennett Field,39.091499,-80.469498
Allegheny Mining Heliport,39.31930161,-79.17169952
Mount Storm Heliport,39.23149872,-79.21869659
Glade Springs Heliport,37.72460175,-81.09700012
Cabell Huntington Hospital Heliport,38.41030121,-82.42829895
Ruth Field STOLport,39.324306,-80.397627
Valley Point Airport,39.57979965,-79.64980316
Rainelle Airport,37.94869995,-80.71649933
Pratt Mining Heliport,37.83369827,-80.43669891
New River Gorge Airport,38.0890007,-81.06510162
Beckley Hotel Heliport,37.79290009,-81.21230316
Bluefield Regional Medical Center Heliport,37.25460052,-81.23370361
Pomeroy-Mason Seaplane Base,39.02230072,-82.02349854
Alloy Heliport,38.13869858,-81.27760315
New Martinsville Seaplane Base,39.63589859,-80.87039948
West Parkersburg Seaplane Base,39.26539993,-81.58599854
Ravenswood Seaplane Base,38.95199966,-81.77320099
St Mary's Seaplane Base,39.4137001,-81.19979858
East Liverpool Seaplane Base,40.62919998,-80.52480316
Weirton - Steubenville Seaplane Base,40.39780045,-80.62200165
Warwood - Martins Ferry Seaplane Base,40.0931015,-80.71790314
Moundsville Seaplane Base,39.92919922,-80.76509857
Princeton Community Hospital Heliport,37.36259842,-81.11370087
Wellsburg Seaplane Base,40.26779938,-80.61730194
Rexroad Airport,39.139246,-80.206118
"City Hospital, Inc. Heliport",39.47679901,-77.98000336
Center Wheeling Parking Garage Heliport,40.06010056,-80.72290039
Dickirson Heliport,38.81230164,-81.69619751
University Hospital Heliport,39.65010071,-79.95809937
Green Bank Observatory Airport,38.430698,-79.8256
Larew Airport,39.37200165,-79.89279938
Walker Vi Heliport,37.77190018,-81.93280029
Camc-Memorial Heliport,38.34759903,-81.62760162
Mckee Sky Ranch Airport,39.46310043,-79.54250336
Pleasant Valley Hospital Heliport,38.86899948,-82.12180328
Fayette Airport,38.02679825,-81.11979675
Walker III Heliport,37.748402,-81.222298
Buzzards Gap Ultralightport,39.4695015,-78.23560333
Windwood Fly-In Resort Airport,39.05509949,-79.43139648
Herold Airport,38.33459854,-80.65309906
Scott Field,39.17810059,-81.5236969
Carr Airport,39.449036,-80.011775
Glendale Fokker Field,39.94869995,-80.7594986
Eastview Airport,39.3946991,-78.67939758
Durrett Ranches Airport,38.950001,-80.030602
Bluefield Regional Medical Center Heliport,37.25559998,-81.23609924
Fairview Airport,38.95619965,-79.78869629
Lieving Airport,38.89920044,-81.92970276
Philip Sporn Plant Heliport,38.96379852,-81.9240036
Wood County Heliport,39.33810043,-81.44290161
Snowshoe Heliport,38.41040039,-79.99530029
Stonewall Jackson Memorial Hospital Heliport,39.0481987,-80.49210358
Slate Run Airport,38.777599,-81.310402
Hinton-Alderson Airport,37.67959976,-80.71040344
Rach Heliport,38.22000122,-80.53469849
Jefferson Medical Center Heliport,39.295783,-77.857854
Newtok Seaplane Base,60.935,-164.6267
Red Reflet Ranch Airport,43.967719,-107.379654
Dilts Ranch Airport,43.394779,-105.550088
Iberlin Ranch Number 3 Airport,43.1916,-104.938003
Marbleton Big Piney Clinic Heliport,42.55636,-110.11149
Powell Hospital Heliport,44.76079941,-108.7789993
Skyview Airpark,41.21720123,-104.5839996
Luckinbill Airstrip,44.838333,-109.623236
Hardy Ranch Airport,43.32519913,-105.6760025
Johnson Heliport,43.602148,-110.735465
Sherwin Field Number 1 Airport,43.507019,-104.881755
Two Jays Six Heliport,42.98661,-108.87004
A Bar A Ranch Airstrip,41.15557,-106.555966
Ohman Ranch Airport,43.92639923,-105.6529999
Little Buffalo Ranch Airport,43.78609848,-105.6640015
Ipy Ranch Airport,44.63750076,-104.689003
Bunch Grass Intergalactic Airport,44.689724,-108.678539
Robbins Airport,42.25999832,-105.8590012
Ellis Ranch Airport,42.021912,-106.42653
Iberlin Ranch Number 2 Airport,43.560055,-106.00987
Butler Airport,41.105801,-104.207001
Johnson Heliport,43.60219955,-110.7509995
Campbell County Memorial Hospital Heliport,44.28779984,-105.5139999
Iberlin Ranch Nr 1 Airport,43.95000076,-105.9339981
Iberlin Strip,44.07329941,-106.2659988
Riverton Memorial Hospital Heliport,43.034082,-108.420033
Snell - North Laramie River Airport,42.14207,-104.9402
Community Hospital Heliport,42.08359909,-104.1920013
Wagonhound Airport,42.58670044,-105.538002
Pinedale Medical Clinic Heliport,42.8716667,-109.8541667
Vowers Ranch Airport,41.619276,-104.785517
Kinky Creek Divide Airport,43.37549973,-110.1100006
Melody Ranch Airport,43.4095993,-110.7730026
Circle B Airport,42.094206,-110.871545
Antelope Run Ranch Airport,42.81689835,-110.2779999
Bridger Creek Airport,43.34049988,-107.6869965
Washakie Medical Center Heliport,44.0122,-107.949589
Bakers Field,44.793895,-108.734565
Symons Airport,44.84080124,-106.822998
Orchard Ranch Airport,43.62360001,-107.4079971
Star Valley Ranch Airport,42.9693985,-110.9660034
Ivinson Memorial Hospital Heliport,41.312425,-105.554606
Red Creek Ranch Airport,41.06669998,-109.0889969
Yu Ranch Airport,44.30749893,-108.7369995
Robbers Roost Ranch Airport,43.42658,-104.236194
Sloan Airport,41.156898,-104.708
Radio Ranch Airport,41.072778,-104.825653
True Heliport,42.854071,-106.336323
Memorial Hospital of Sweetwater County Heliport,41.585978,-109.234572
Cheyenne Echo Heliport,41.15719986,-104.8119965
Platt Ranch Airport,41.16281,-106.60462
Evanston Regional Hospital Heliport,41.24380112,-110.9889984
Taylor Field,44.41859818,-104.5940018
Wyoming Medical Center Heliport,42.84769821,-106.3079987
Two Bar Ranch Airport,41.933365,-105.090824
Heiner Airport,42.862061,-110.898958
Gas Hills Airstrip,42.868099,-107.489505
Cody Regional Health Heliport,44.527112,-109.073575
Lone Pine Flying Ranch Airport,42.95740128,-110.9830017
Madsen Airport,44.34889984,-105.336998
Chamberlain Brothers Ranch Airport,42.75220108,-105.6200027
South Lincoln Medical Center Heliport,41.78939819,-110.5419998
Memorial Hospital Heliport,41.787357,-107.26075
Kenya Heliport,-26.940627,150.459094
Urad Middle Banner Airport,41.460289,108.539085
Salmo Airport,49.16669846,-117.2669983
Denver Stapleton International Airport,39.77420044,-104.8789978
Francisco Sarabia National Airport,16.769699,-93.341499
Bacolod City Domestic Airport,10.64244,122.9296
Belo Broadcasting Heliport,32.775101,-96.805002
W H Bramble Airport,16.7589,-62.156399
Pike Airfield,43.45999908,-71.55999756
Aspern Airfield,48.2244,16.5082
Everglades Airpark,25.84869957,-81.39009857
Covey Trails Airport,29.69000053,-95.83969879
Umatilla Municipal Airport,28.92280006,-81.65170288
Chalet Suzanne Air Strip,27.9538002,-81.60140228
Doniphan Municipal Airport,36.693699,-90.784798
Buchan Airport,26.99010086,-82.37400055
Miami Seaplane Base,25.77829933,-80.17030334
Miami Heliport,25.7861,-80.177399
New Hibiscus Airpark,27.63229942,-80.52760315
Mid Florida at Eustis Airport,28.8461,-81.630302
Bob White Field,28.735101,-81.62918
Patillas Airport,17.98220062,-66.01930237
Prose Field,33.148133,-97.280002
Cozby-Germany Hospital Heliport,32.680003,-95.723288
Danz Ranch Airport,30.279957,-98.426097
Edgington Ranch Airport,33.427509,-97.271284
Circle Eight Ranch Airport,32.238323,-97.898775
Fairview Field,34.10156,-102.627074
MDR 1 Heliport,33.475238,-101.987413
Spectre Airport,33.27500153,-97.71669769
Los Cuernos Ranch Airport,28.157362,-99.095463
Menard Airport,33.58190155,-98.06109619
Ponderosa Field,33.23189926,-97.33879852
Baylor Scott & White Medical Center - Lake Pointe Heliport,32.917273,-96.508468
McFarlin Ranch Airport,30.6947,-98.032799
Landry's Seafood House Heliport,29.752522,-95.456614
CHI Saint Luke’s Health Memorial Lufkin Ground Heliport,31.336456,-94.744095
"Holict ""Private"" Airport",31.42690086,-96.97969818
Tightwaad Air Ranch Airport,33.49420166,-97.46559906
Chuckster Airport,33.32170105,-95.56359863
Baylor All Saints Medical Center Heliport,32.73109818,-97.34670258
DRV Downtown Houston Aquarium Heliport,29.764372,-95.367433
Landry's Warehouse Heliport,29.784743,-95.454934
Las Colinas Medical Center Heliport,32.90280151,-96.95670319
Laredo Medical Center Heliport,27.533935,-99.477847
Richardson Field,33.01779938,-94.97229767
Tom Dye Heliport,30.30058,-98.002161
Lubbock Heart Hospital Heliport,33.603854,-101.916402
Palo Pinto General Hospital Heliport,32.798819,-98.146192
UT Health East Texas Pittsburg Hospital Heliport,33.03242,-94.960779
Adkins Heliport,29.41769981,-98.28620148
Methodist Hospital Texsan Heliport,29.489489,-98.547566
Etmc Trinity Heliport,30.95660019,-95.38059998
Lewis Ranch Airport,29.81690025,-99.78780365
Wolfe Field,30.91150093,-97.1713028
Thorny Woods Airport,32.95869827,-96.26439667
Allison Farm Airport,33.24169922,-97.4280014
Southwest Rains Volunteer Fire Department Heliport,32.824229,-95.899132
Cook Children's Medical Center Heliport,32.738138,-97.341534
Plaza Medical Center Heliport,32.734742,-97.34421
Mickler Heliport,29.48530006,-95.20829773
Etmc - Gilmer Heliport,32.73600006,-94.94259644
Richardson Regional Heliport - Bush Highway,32.996194,-96.665619
Lone Star Flying Service Airport,30.35499954,-99.24749756
Connies Aviation Airport,32.375718,-96.385668
Fall Creek Ranch Airport,29.90810013,-99.20690155
Birchfield Ranch Airport,31.26609993,-98.42389679
Weedfalls Airport,33.021198,-95.930801
Creekside Air Park,32.6935997,-95.45439911
Tick Hill Airfield,31.30970001,-97.48480225
Dreamland Airport,33.641703,-97.315708
Oso Canyon Airport,29.897575,-101.579628
UT Health East Texas Quitman Hospital Heliport,32.797133,-95.443831
Smith Airport,31.41830063,-97.12580109
Ehni Airport,30.92350006,-95.29350281
Texas Health Presbyterian Hospital Allen Heliport,33.117067,-96.67232
Glen Rose Medical Center Heliport,32.241882,-97.746321
Hunt Regional Medical Center Heliport,33.122295,-96.125103
Wise Regional Health System Heliport,33.216458,-97.593487
Medical City Lewisville Heliport,33.044145,-97.005358
Paris Regional Medical Center Heliport,33.65969849,-95.54650116
Baylor University Medical Center Dallas Heliport,32.788331,-96.7801
Methodist Dallas Medical Center Heliport,32.76050186,-96.8246994
AAF Heliport,33.0890007,-96.59210205
Nash Ranch Airport,28.9617,-99.3853
TXAeroSport Aerodrome,33.53611,-96.680331
El Jardin Ranch Airport,28.07500076,-99.28639984
St. Joseph Medical Center Heliport,29.747806,-95.367672
Akroville Airport,33.3918,-97.355301
Shelton Private Heliport,32.33610153,-97.9693985
DeTar Hospital Navarro Campus Heliport,28.8083,-96.996696
North Cedar Airport,31.27729988,-94.97399902
Stocker Airport,33.27690125,-97.28939819
Galveston Helipad Area Nr 1 Heliport,29.322778,-94.78611
Midstream Galveston Helipad Area Nr 2 Heliport,29.325119,-94.784559
Double A Airport,32.32400131,-97.09970093
Kriv Fox 26 Television Heliport,29.72769928,-95.44719696
Benny White Flying Airport,32.751188,-101.780391
Melody Ranch Airport,33.46229935,-97.07099915
Baylor Regional Medical Center At Plano Heliport,33.014233,-96.789967
Martin Energy Services Harbor Island Heliport,27.846726,-97.063127
Midstream Port O'Connor Heliport,28.427485,-96.449928
Woodstone Corporation Heliport,29.616699,-97.881699
South Padre Island Heliport,26.070411,-97.15725
Stoney Fork Landing Airport,33.482754,-97.11981
Cougar Landing Airport,31.63330078,-97.3167038
Driftwood Ranch Airport,32.56700134,-97.80480194
Coon Creek Club Heliport,32.07839966,-95.85030365
DM Ranch Airport,28.978673,-99.56214
Faith Ranch Airport,28.20870018,-100.0189972
Fly 1 On Airport,32.753456,-95.523512
Wildwood Airport,30.533333,-94.438056
Herd Ranch Airport,30.868402,-100.103002
Tortuga Ranch Airport,28.618546,-99.653755
Rick's Hilltop Heliport,30.758539,-98.248864
Candelaria Airport,30.14940071,-104.6829987
En Gedi Ranch Airport,35.66249847,-100.3239975
Mother Frances-Canton Heliport,32.587237,-95.873705
Jbj Ranch Airport,33.30270004,-97.45809937
Flat Bush Airport,33.13439941,-97.60700226
Blubber Bay Seaplane Base,49.793958,-124.621064
Buno Bedelle Airport,8.447604,36.341035
Biniguni Airport,-9.6425,149.303889
Broadford Airstrip,57.253399,-5.8279
Xinguara Municipal Airport,-7.0906,-49.9765
KFOR Base Airfield,42.346522,21.19432
Jagodë Cropduster Strip,42.63982,20.50275
Banjë Cropduster Strip,42.47664,20.78648
Dubrava Prison Heliport,42.78575,20.55182
Soltsy-2 Air Base,58.139545,30.33042
Kasimovo Airfield,60.198299,30.334999
Severomorsk-3 Naval Air Base,68.866669,33.716667
Long Xuyên Airport,10.330134,105.473144
Fedotovo Naval Air Base,59.190372,39.123459
Trufanovo Airfield,59.308998,39.849998
Maramag Airport,7.7538,125.0333
Flughafen München-Riem,48.137798,11.6903
Quảng Ngãi Airfield,15.115474,108.771816
Plockton Airstrip,57.335499,-5.67308
New Barag Right Banner Baogede Airport,48.575585,116.939382
Lebyazhye Air Base,50.201698,45.208302
Flying D Airport,30.6371994,-98.74829865
Tschirhart Ranch Airport,30.45019913,-98.88619995
Tarrant County Water Control Heliport,32.7551,-97.343597
Herbert Ranch Airport,30.486573,-98.284951
Crockett Medical Center Heliport,31.32523,-95.438994
H M Ranch Airport,29.598801,-98.171097
Flying B Ranch Airport,32.298501,-97.149498
W D Cornelius Ranch Airport,28.9503,-96.059998
Polk Ranch Airport,30.87680054,-99.19950104
Estates Airpark,30.53750038,-95.43640137
Aransas National Wildlife Refuge Airport,28.124533,-96.798692
Idlewild Airport,29.777899,-99.361407
Liberty Hill Air Ranch Airport,30.678058,-98.017294
T-4 Ranch Airport,29.8166008,-99.19670105
Weese International Airport,32.9693985,-96.07060242
Womack Ranch Airport,30.779108,-99.894421
San Jacinto College Central Campus Heliport,29.65920067,-95.11190033
Hensley Ranch Airport,30.70910072,-96.90190125
Tom J Moore Farm Airport,30.38470078,-96.22470093
Cedar Park Regional Medical Center Heliport,30.532611,-97.813445
Dos Arroyos Ranch Airport,30.15410042,-99.29779816
H & S Airfield,29.33110046,-95.70469666
Y O Ranch Airport,30.203326,-99.67682
Priour Ranch Airport,30.12660027,-99.47119904
Cherry Spraying Service Airport,29.82970047,-97.09919739
Flying C Ranch Airport,29.38470078,-95.68299866
Graco Mechanical Inc Heliport,29.7269001,-95.48329926
Farm Air Service Airport,30.037248,-94.397303
North Willis Airport,30.0266,-94.4627
Sonny Broussard Landing Strip,29.990801,-94.422401
Burress Airport,33.60509872,-95.48190308
Graham Field,33.7018013,-96.83190155
Nucor Ems Heliport,31.34499931,-96.16500092
Chesson Airport,30.062557,-93.865664
Skylark Airport,32.312183,-96.487355
Trull Airport,28.73920059,-96.21910095
Tres Ninos Ranch Airport,30.253528,-101.691631
Police Heliport,29.69219971,-95.19599915
3321 Westside Heliport,29.66101,-95.201908
A&A Flying Service Airport,29.536301,-95.264099
Jay Kay Ranch Airport,28.8003006,-99.00029755
Heart Hospital of Austin Heliport,30.306,-97.741402
Agricultural Supplies Airport,28.929399,-99.080299
Medina River Ranch Airport,29.66114,-98.956561
Rancho del Cielo Airport,31.015301,-104.211998
Mustang Island Heliport,27.71590042,-97.17299652
Port O'Connor Private Airport,28.430002,-96.44299
Maurice Dauwe Farm Airport,29.00020027,-98.57109833
Marlin's Meadow Airport,32.953889,-95.5775
Dean Ranch Airport,29.49020004,-97.12190247
4G Ranch Airport,27.380468,-98.308134
Seeligson Ranch Airport,27.408325,-98.143125
Lewis Heliport,27.337131,-98.128417
Price Ranch Airport,28.5961,-99.571404
Sheraton Arlington Hotel Heliport,32.757801,-97.0811
Gizmo Field,31.92930031,-96.93890381
Flying W Airport,26.450571,-97.791011
Havelka Haven Airport,31.464969,-97.404658
Tri-County Air Service Airport,30.044323,-94.706059
Mellon Ranch Airport,28.28079987,-97.21140289
Mustang Community Airfield,33.31840134,-96.90599823
Deep Creek Ranch Airport,31.11490059,-99.00340271
Casey Three Ranch Airport,29.633301,-99.728699
Texas Air Museum Airport,26.228701,-97.560799
Farm Services Inc Airport,26.24900055,-97.56500244
Kitching Ranch Heliport,30.147563,-97.765161
Rabb Dusting Inc Airport,27.80389977,-97.74359894
San Jose Island Airport,27.94449997,-96.98500061
Sky Lane Ranch Airport,30.256859,-96.328824
Hackberry Ranch Airport,29.892696,-100.016799
Glover Airport,33.13460159,-95.01799774
San Christoval Ranch Airport,28.74810028,-98.04499817
F R Duke Farm Airport,30.481744,-94.83055
Double D Ranch Airport,29.877044,-97.290004
Diamondaire Airport,31.6082,-97.162804
West Ranch Airport,30.45439911,-98.48919678
Texas Menhaden Strip,29.72410011,-93.87039948
Seafood Warehouse Park Airport,29.46549988,-94.62740326
Santiago Cattle Company Airport,31.388051,-99.099905
